8,119.4481222869513,-5.975461558365755
-1.7,-3547.9846573864957,779.8781686374087
-1.8,122846.65296483922,-30221.45405585886
-2,-4346871.172550146,1081997.3284439703
-2,154178216.92536765,-38427597.92324246
-1.9,-5453627636.426255,1363543984.6592174
-1.7,193103038366.4276,-48279389757.23655
-1.4,-6840410800374.214,1709471724184.333
-0.8,242290155142467.16,-60547201811499.89
-0.2,-8581929971366133.0,2144573304157877.8
0.4,3.03972067680657e+17,-7.596076721878842e+16
1.1,-1.0761941070462147e+19,2.690530814728204e+18
1.6,3.812224831148196e+20,-9.526983930114089e+19
1.9,-1.3497079042659957e+22,3.374345215194936e+21
2,4.7772100204597524e+23,-1.1948279117694228e+23
1.9,-1.691009443755327e+25,4.2295792705613644e+24
1.6,5.985795198834876e+26,-1.4971841491022329e+26
1.2,-2.1188398458169304e+28,5.299705610019247e+27
0.6,7.50022790212301e+29,-1.8759795593284074e+29
-0.5,-2.654916058137012e+31,6.640555936069601e+30
-0.8,9.397820143428378e+32,-2.3506110559258044e+32
-1.1,-3.3266220674520782e+34,8.320647226668461e+33
1.1,1.1775511992101037e+36,-2.945326496786561e+35
3.4,-4.1682727963922816e+37,1.0425809358690437e+37
5.7,1.475477084716355e+39,-3.690507687425156e+38
8.1,-5.222865042344131e+40,1.306358722125515e+40
8.1,1.8487795936040856e+42,-4.6242231568526e+41
8.1,-6.544273991412241e+43,1.6368735051257438e+43
8.2,2.3165293593048053e+45,-5.794172947324403e+44
8.4,-8.200005500324555e+46,2.0510100529073532e+46
8.7,2.9026219734824273e+48,-7.260125431826367e+47
8.5,-1.0274644718969459e+50,2.569925057711696e+49
8.9,3.636998722723482e+51,-9.096970657424334e+50
9.3,-1.2874177230352908e+53,3.220127952514135e+52
9.8,4.557176177241642e+54,-1.1398546198563602e+54
10.3,-1.611787145665742e+56,4.03483517912223e+55
10.7,5.7084846616068996e+57,-1.4274234934571528e+57
10.9,-2.0262362518282223e+59,5.053734167513709e+58
11,7.18840907871397e+60,-1.7923855964847868e+60
10.9,-2.5852193422207806e+62,6.35821434705962e+61
10.7,9.155058459872467e+63,-2.2768241524104614e+63
10.4,-3.25503103934361e+65,8.091098866367723e+64
10,1.1551875122926112e+67,-2.8762959085701794e+66
9.6,-4.086838610365038e+68,1.0213163274843534e+68
9.3,1.448337792205599e+70,-3.617405431086261e+69
9,-5.132181875578426e+71,1.2817463165379198e+71
8.7,1.8185641931013038e+73,-4.541775288133501e+72
8.5,-6.443986366298404e+74,1.6093528860682695e+74
8.4,2.2833922420292486e+76,-5.70265573043148e+75
10,-8.09107863155524e+77,2.020705625260422e+77
10,2.867030556062772e+79,-7.1602625930061605e+78
9.9,-1.015916984856669e+81,2.537200856832656e+80
9.9,3.599847646941835e+82,-8.990435902059771e+81
9.9,-1.275586812143526e+84,3.185713006997616e+83
10,4.5109737597795145e+85,-1.1288404114686806e+85
10.1,-1.595531884450188e+87,3.994534642930281e+86
10.2,5.642749967179574e+88,-1.4130713916153212e+88
10.4,-1.9961347238751429e+90,4.997870728930051e+89
10.6,7.059634984768217e+91,-1.767906779346888e+91
10.8,-2.497955074629955e+93,6.25284503328585e+92
10.9,8.83790269663098e+94,-2.21218708221696e+94
11,-3.126868520112369e+96,7.826723555406348e+95
11,1.1062914615669214e+98,-2.7691066596016926e+97
11,-3.914077758823512e+99,9.797145210941649e+98
10.9,1.3875688908960217e+101,-3.466246348879498e+100
10.8,-4.948327906311808e+102,1.2280364144563893e+102
10.6,1.75371734745134e+104,-4.370357344738024e+103
10.5,-6.227040409190992e+105,1.5509075948925182e+105
10.4,2.2146484365798636e+107,-5.505899303622204e+106
10.3,-7.859892234704624e+108,1.9570665292290102e+108
10.2,2.786970778347317e+110,-6.949073020088875e+109
10.1,-9.884885450723478e+111,2.4650939250614885e+111
10.1,3.506102482891902e+113,-8.743673577285551e+112
5,-1.2435953835054427e+115,3.101339179187025e+114
4.9,4.410966569630503e+116,-1.100028719069135e+116
4.7,-1.5645464099950482e+118,3.9017435229583686e+117
4.7,5.549363030254912e+119,-1.3839277108641234e+119
4.8,-1.968329597733758e+121,4.908718100384678e+120
5,6.977140094851078e+122,-1.741096243323957e+122
5.4,-2.4755154353817956e+124,6.172898540211024e+123
5.9,8.791073747110047e+125,-2.189655788654527e+125
6.6,-3.160917116424819e+127,7.773164441086891e+126
7.3,1.1336392454047623e+129,-2.783739836742626e+128
8,-4.009089380553742e+130,9.979148390421759e+129
8.5,1.4168034081498041e+132,-3.544145482609609e+131
8.9,-5.019374764102368e+133,1.254454267164132e+133
9,1.775683247695158e+135,-4.442930895824502e+134
8.9,-6.278628260596752e+136,1.5723274682369624e+136
8.6,2.2192630520675295e+138,-5.561097922173467e+137
8.1,-7.84226900603782e+139,1.9660341432452485e+139
7.5,2.7754991560464266e+141,-6.948427149049492e+140
7,-9.826475253128574e+142,2.458073592062552e+142
6.5,3.475354139654166e+144,-8.70044525191555e+143
6.1,-1.2286105526487385e+146,3.0778815351561235e+145
5.7,4.344002667388005e+147,-1.0883295628995426e+147
5.5,-1.535934314730969e+149,3.8481022647763837e+148
5.3,5.430701683037879e+150,-1.3605995078073556e+150
6.5,-1.9201684655570504e+152,4.8107605398237394e+151
6.2,6.789264497910285e+153,-1.700971904094315e+153
6.1,-2.4005243996327424e+155,6.014236984343038e+154
6,8.487690229905222e+156,-2.126492882439825e+156
6.1,-3.0079275644836304e+158,7.518779174167274e+157
6.4,1.066035514278063e+160,-2.6626305505906514e+159
7,-3.7799660924519543e+161,9.434255817983628e+160
7.7,1.3392362880484997e+163,-3.344437392384925e+162
8.6,-4.748521920084952e+164,1.1851410118213094e+164
9.7,1.682387694735665e+166,-4.201371045294545e+165
10.6,-5.949491864999134e+167,1.488807732064496e+167
11.3,2.1043323992909427e+169,-5.268350467635564e+168
11.8,-7.443722701226287e+170,1.8636863982323702e+170
12,2.63311978129187e+172,-6.592585029618542e+171
11.8,-9.314328559174365e+173,2.3320451363104587e+173
11.4,3.2945415803409484e+175,-8.249316686823605e+174
10.7,-1.1651802170445522e+177,2.917919443023714e+176
10,4.1218630826791106e+178,-1.032023283120705e+178
9.2,-1.4577602900350856e+180,3.650592144622231e+179
8.5,5.154834628229826e+181,-1.291164454093632e+181
7.9,-1.822895497663306e+183,4.566027490460834e+182
7.4,6.4463049529025945e+184,-1.6146882894117313e+184
7.1,-2.279607866214231e+186,5.710026417888956e+185
6.8,8.061381459606327e+187,-2.019237747437764e+187
10,-2.8507478156658623e+189,7.140634203275642e+188
10,1.0081104777123756e+191,-2.525143795959917e+190
9.9,-3.5649829485728064e+192,8.929670680637037e+191
9.9,1.2606855800730044e+194,-3.1578010959180568e+193
9.9,-4.4581647506667595e+195,1.1166937861406161e+195
10,1.5799989309238958e+197,-3.948966303218303e+196
10.1,-5.591986565744187e+198,1.3985676978938808e+198
10.2,1.9781245741411025e+200,-4.9509055520244705e+199
10.4,-7.00304373813933e+201,1.751746499909129e+201
10.6,2.4773542270773912e+203,-6.20049756511587e+202
10.8,-8.76715207389053e+204,2.1938557940591774e+204
10.9,3.1016563911485323e+206,-7.76337231311979e+205
11,-1.0973642918652807e+208,2.74675191172465e+207
11,3.881573750990206e+209,-9.718076887676865e+208
11,-1.374263659058863e+211,3.437717492224496e+210
10.9,4.864698442837673e+212,-1.2167874605671591e+212
10.8,-1.722643572490248e+214,4.307125568313375e+213
10.6,6.1022849739316224e+215,-1.525015937133075e+215
10.5,-2.1614565570711234e+217,5.401384078620823e+216
10.4,7.655891298802303e+218,-1.9131618599402558e+218
10.3,-2.7117176963804853e+220,6.776417309408748e+219
10.2,9.604906313288187e+221,-2.400207392183556e+221
10.1,-3.402058555720305e+223,8.501536361687115e+222
10.1,1.205009400369245e+225,-3.011244826131635e+224
5.5,-4.268144215997802e+226,1.0665831471831163e+226
5.2,1.5117770071002999e+228,-3.7778383214192655e+227
5.1,-5.354715313099153e+229,1.3381106218100626e+229
5,1.896640572628376e+231,-4.739588843838513e+230
5.1,-6.725823921232371e+232,1.678762730263209e+232
5.4,2.3829762775969646e+234,-5.950976788800117e+233
6,-8.439362246032944e+235,2.108790235372862e+235
6.7,2.9878585056697437e+237,-7.469711812595817e+236
7.6,-1.0568466050439428e+239,2.64498815647207e+238
8.7,3.739037935695938e+240,-9.35887183539636e+239
9.6,-1.322561471268743e+242,3.3112182203993e+241
10.3,4.6783649450164705e+243,-1.17132667545165e+243
10.8,-1.6549115642920012e+245,4.14343049107013e+244
11,5.855423514323226e+246,-1.4656867844657602e+246
10.8,-2.0714679083424196e+248,5.185520106496045e+247
