720,12.3,12.42673529031029,14.626800097411442,14.255904708571942
721,11.2,12.30524168951552,14.607413670774312,14.218024072893886
722,11.1,11.248925700308035,14.57797734751636,14.179424439719513
723,11,11.15039140419111,14.547720287394133,14.140032154467514
724,11,11.053722625620516,14.516645095003533,14.101283409756595
725,11,11.0530733079406,14.48576735087387,14.060808286781421
726,11.1,11.054198916625252,14.455056781557115,14.028538551968431
727,11.3,11.153077114505761,14.425598106973352,14.004962346769444
728,11.6,11.355973736888624,14.40295327493758,15
729,11.9,11.664684221937511,14.408582230170001,14.993549893949453
730,12.2,11.975711441748084,14.428619547552785,15.006124759321759
731,12.5,12.28303961364753,14.460201851833048,15.03422328796945
732,12.8,12.580754457334264,14.495549158248608,15.067321367455474
733,12.9,12.863932241703901,14.526126070895181,15.095812479748973
734,13,12.94811253420094,14.54631408474537,15.110182387177908
735,12.9,13.028161151389869,14.555284192032873,15.103306106740787
736,12.8,12.918833273412195,14.555148846527528,15.078946799102942
737,12.6,12.817515466123787,14.552947277469638,15.05127148283481
738,12.3,12.61892758232795,14.548879347924496,15.020213475992488
739,11.8,12.320433974895113,14.542062345424265,14.985288623134629
740,11.6,11.834632177220472,14.530621229873535,14.949497000384499
741,11.4,11.638141735009757,14.517132439197875,14.910740268736355
742,9.6,11.409491147138281,14.501556589165533,14.857422323141066
743,7.7,9.64805450733306,14.466883228554892,14.793237997548955
1392,4.8,5.301786225289613,14.234944216361983,14.45597925286709
1393,8,5.07472373011396,14.13803665391393,14.411634478221941
1394,7.9,8.114451881383413,14.087424984219275,14.366047368263219
1395,7.8,8.015771260926677,14.036262457917077,14.320014402181727
1396,7.8,7.918256145417398,15,14.274203098604344
1397,7.8,7.944606124483416,14.921575553282713,14.245435729103347
1398,8,7.945448920407941,14.84489239034915,14.196478934030267
1399,8.3,8.14710617986231,14.778169888189948,14.170901409400916
1400,8.7,8.47937608078354,14.74703952907239,14.1850362620461
1401,9.2,8.90756717342963,14.749671018671897,14.226703232450706
1402,9.7,9.432699460934497,14.786488102138843,14.281940823666591
1403,10.3,10.055369111015462,14.92679734261538,14.35183607120575
1404,10.6,10.47012571636294,14.946913236245802,14.416589453680068
1405,10.9,10.813726345436319,15.00737749442681,14.486696344330555
1406,11,11.022666224164114,15.00981445531801,14.530219870347153
1407,10.9,11.094511802174061,14.996896256716076,14.547933746592394
1408,10.7,10.974330110171366,14.968337537509003,14.537196941685279
1409,10.3,10.763823913510043,14.929522110376443,14.515315251455862
1410,9.9,10.372162193031645,14.887015138542242,14.490390979557723
1411,9,9.972178992121679,14.840735465409185,14.458769035105197
1412,8.7,9.10364631307555,14.78456643452579,14.424945571087877
1413,8.5,8.811495712681191,14.725704344104352,14.389547843462287
1414,9.3,8.63085768799282,14.665406318422585,14.355050354707704
