720,12.3,12.415004900427844,14.543820822302886,14.431811337740537
721,11.2,12.290916968033748,14.537473243715409,14.400969301120302
722,11.1,11.224178831313838,14.528399256192726,14.371014399384922
723,11,11.12488117344401,14.518861638277421,14.341671511136758
724,11,11.02718320572017,14.508874940760988,14.314154948127221
725,11,11.027106058483092,14.498689899666,14.287296806154622
726,11.1,11.028614539074114,14.488317726880025,14.265862301079768
727,11.3,11.129585600850197,14.478050519325109,14.250387786815203
728,11.6,11.338623872957958,14.471101228390468,14.250826280497487
729,11.9,11.657154193822517,14.471924425382241,14.275811690883495
730,12.2,11.977844348246961,14.481416652114072,14.319567168108662
731,12.5,12.293361330976474,14.497957042231935,14.375107828166382
732,12.8,12.594367475673884,14.516687096966038,14.432757859039022
733,12.9,12.875424701964365,14.532197014622554,14.481923255506409
734,13,12.953963509934992,14.541336307114141,14.513755951603317
735,12.9,13.027777858079915,14.543440643002137,14.520907004277772
736,12.8,12.913058811899365,14.540180236838207,14.509048129456326
737,12.6,12.810099483645477,14.535963347753832,14.49365976427118
738,12.3,12.609585451016159,14.531173046780923,14.475496907418497
739,11.8,12.307422283532697,14.525561793536038,14.453112523014692
740,11.6,11.817700158119619,14.518646380955222,14.430156689335261
741,11.4,11.619175261529247,14.511102299772988,14.405729111990375
742,9.6,11.37632810834312,14.502920339021014,14.363744103433916
743,7.7,9.5869234668069,14.490351057874282,14.306366872275932
1392,4.8,5.1711635261451985,14.96468491059559,14.395264105086166
1393,8,4.978094539538943,14.935070168011677,14.37864947167256
1394,7.9,8.052077951582245,14.912760578064834,14.360224392031494
1395,7.8,7.952678047637441,14.890328035748004,14.340700419466174
1396,7.8,7.854772783198596,14.86776054109491,14.3211473484185
1397,7.8,7.854598449305196,14.84528085472551,14.301557409609646
1398,8,7.857793017978605,14.822887214743748,14.2753188250857
1399,8.3,8.069385200905216,14.804743655090947,14.269105179961638
1400,8.7,8.42698856126518,14.806903216355986,14.300141762177837
1401,9.2,8.87929569217441,14.82809860524473,14.36313804053962
1402,9.7,9.42848902791345,14.86859361852663,14.442065136131331
1403,10.3,10.114563433475636,14.973413446593085,14.532041237903536
1404,10.6,10.465651761767436,14.999226036738282,14.615402975048084
1405,10.9,10.83378928477372,15.049919856559152,14.70394977830506
1406,11,11.011753381310474,15.062634149566508,14.762633045452766
1407,10.9,11.07551800308162,15.065224900249127,14.792247631363725
1408,10.7,10.945456002839295,15.058187509383105,14.78901640599835
1409,10.3,10.726263262119204,15.045188196697525,14.766995527723342
1410,9.9,10.329250887594783,15.03121966429793,14.741831311511998
1411,9,9.919861787952112,15.016256717231467,14.70865747097085
1412,8.7,9.041195942688447,14.999107686755611,14.67416259368853
1413,8.5,8.745361732984085,14.981115071318767,14.639307058187585
1414,9.3,8.567295843382086,14.962507940008045,14.61207119112986
1415,9.9,9.355967651790419,14.945602503025158,14.589717897039117
2136,13,12.061216383853182,16.844879830256353,16.311348333145578
2137,13,13.02970169621286,16.829691431380848,16.305574452448802
2138,12.6,13.021637297115541,16.81465500056281,16.293914173146867
2139,12.2,12.624622086978748,16.798809748401563,16.276955872622555
2140,11.8,12.227607065058155,16.782101014525423,16.255400435763097
2141,11.4,11.830578930363039,16.76448375995079,16.229437702017194
2142,11,11.443756189198425,16.74934198061423,16.21095428873025
2143,11,11.083047728465214,16.74284181484859,16.218619242128433
2144,11,11.207824546508157,16.778410145919413,16.26964633153104
2145,11,11.321607223004545,16.852172963104817,16.320120768288717
2146,11,11.359868953199575,16.938124421352516,16.403954700194873
2147,12,11.486780782191738,17.05818395765509,16.48915886674779
2148,12,12.468785143247441,17.184022261730476,16.585828324963483
2149,13,12.48876037886283,17.30762846148065,16.67414902425985
2150,13,13.384167939573015,17.407874361956736,16.759272156741314
2151,12,13.251247247846834,17.470872560521588,16.823018433554672
2152,10,12.110234714632199,17.492602861422522,16.833904803824485
2153,11,10.112225284993631,17.478084654111083,16.834346901179437
2154,11,11.05004320315123,17.45568764320509,16.805428801499627
2155,8.2,10.964534900425592,17.43325816038627,16.751693171661728
2156,8,8.267865884256423,17.404292948362137,16.69585702148212
2157,7.8,8.069193222901689,17.374611639620692,16.641093671027328
2158,7.2,7.861561029813087,17.34423831194744,16.587585437126556
2159,6.5,7.263670803652852,17.312314455038297,16.539787866908462
2856,9,10.065173459030191,21.268521341014157,20.79457257381068
2857,9,9.094774325840882,21.235454862879052,20.731784833101916
2858,8,9.072291730781588,21.20208777842937,20.65638496730873
2859,8,8.101986126454369,21.166054631110434,20.591656739237987
2860,8,8.101707770395793,21.129740341311944,20.519913606515022
2861,8,8.110883182410554,21.0962330632475,20.471975354200005
2862,8,8.123484416954238,21.066932618982364,20.43700813288604
2863,9,8.16545426413715,21.044350786419308,20.43428486083375
2864,10,9.17671581785121,21.0307414896273,20.46293703988682
2865,10,10.214329928063512,21.042547272841237,20.54856077869903
2866,12,10.461679469507251,21.1202406682543,20.655520218872105
2867,13,12.475885184679553,21.222825710201565,20.739374468247213
2868,14,13.481327781149608,21.33126338458168,20.83081056761259
2869,15,14.449976455013445,21.43325812934057,20.92721714363944
2870,16,15.383418139122945,21.51714632292524,21.02603334136857
2871,16,16.27021620419937,21.575145634676698,21.107631945254653
2872,16,16.173310651763405,21.60065400815444,21.176980644895572
2873,16,16.091458655713353,21.59913206095399,21.21049650482103
2874,15,16.03504269510166,21.58662533204042,21.19754628194345
2875,11.5,14.939521688075128,21.567190480457302,21.12953175463659
2876,10.2,11.546605826450469,21.53944815554774,21.05665533457766
