0,11.420985783344907,15,14.632031047920917
-1.7,10.793957785361933,14.987481359999572,14.510001506982839
-1.8,10.206960615726004,14.972226816151384,14.39656368550282
-2,9.649855840993938,14.954473376919266,14.289831428717905
-2,9.133303664336852,14.934408409961087,14.19091348113963
-1.9,8.655554861870584,14.912254027383732,14.079552591713664
-1.7,8.225092381345265,14.887970466659139,15
-1.4,7.843646996388172,14.874668128740725,14.828465054064853
-0.8,7.5289568975815016,14.860338469176648,14.68270459585827
-0.2,7.322956678160285,14.861785381038258,14.575676300205934
0.4,7.277376601067963,14.899812528921771,14.497266224287317
1.1,7.32670755517763,14.954770716794505,14.441443707409757
1.6,7.455678891898451,15.027147331930932,14.402525920799809
1.9,7.510338740378857,15.070739597320415,14.366413583520826
2,7.483999246181317,15.085598721626118,14.318629940496319
1.9,7.341028086679233,15.061578591202116,14.256024478463392
1.6,7.18387095193029,15.034399360050157,14.185718443830584
1.2,7.015326160873569,15.00639041423282,14.115170706973588
0.6,6.8254104676687355,14.977535800747027,14.042221361873866
-0.5,6.587545829720666,14.94777056690967,15
-0.8,6.347755864891283,14.929962917316574,14.831754797528134
-1.1,6.106240998597299,14.909772735965737,14.67345109425159
1.1,5.9933604666968465,14.887356444192573,14.550531790063742
3.4,5.985798365200943,14.863476344231861,14.460846908375617
5.7,6.049334800498772,14.83880487378861,14.401429633301749
8.1,6.173578690079364,14.813891551378143,14.370677898563681
8.1,6.292329156077393,14.78923464758323,14.340691827556412
8.1,6.4059074538262415,14.764827851155767,14.311424934906974
8.2,6.517955822547494,14.740665070034485,14.283893331839217
8.4,6.631936551568246,14.716761133332742,14.259025335553048
8.7,6.751317435456747,14.693149980123248,14.237670591742674
8.5,6.858602581872343,14.669883399812006,14.214253815842294
8.9,6.979456667178864,14.648426280030083,14.200444761837494
9.3,7.13179199263342,14.634948570785069,14.208060494961792
9.8,7.307384463786347,14.625958084616839,14.23383643699306
10.3,7.500427139531946,14.619642003463898,14.264599525680987
10.7,7.7029912021028775,14.615473837870768,14.300586328189386
10.9,8.067388547352007,14.667482882911628,14.341698947184248
11,8.333808545115309,14.69153371201875,14.365518982105835
10.9,8.460018529386625,14.674793795440493,14.370085600188203
10.7,8.569903193545809,14.657242131800738,14.36274740790708
10.4,8.664454886280655,14.640100697700747,14.353121533522767
10,8.742572731415573,14.623300755439296,14.338141262517587
9.6,8.806717606134635,14.606733587220752,14.313642544737027
9.3,8.861003108119364,14.590245164114052,14.289356497495223
9,8.90742861310413,14.573815193874676,14.26293573499846
8.7,8.947778339345087,14.557398588602933,14.234568182110548
8.5,8.982670651602167,14.540957235557089,14.20541153248726
8.4,9.014022095637383,14.524469510201703,14.176521077092701
10,9.078668772879567,14.507931615449724,14.164689362977928
10,9.140907198043488,14.491632422403606,14.152616769544222
9.9,9.198230051820847,14.475560047387528,14.139352805064412
9.9,9.253520735334769,14.459685286121127,14.126006469303205
9.9,9.306878837016212,14.443999687217769,14.112599871928873
10,9.361157790100503,14.428495422486984,14.094771166592952
10.1,9.416137396995081,14.413116241778008,14.07741870704465
10.2,9.474847484591947,14.398882939238364,14.063972647647859
10.4,9.550007453650533,14.389261923968707,14.068776435833552
10.6,9.644049978089976,14.38535101700398,14.090079774537696
10.8,9.752483081775464,14.386077330154185,14.121972399309323
10.9,9.861578360821799,14.388019300555266,14.152790572498578
11,9.943080451624303,14.381672918928661,14.16057189690755
11,10.01321077089782,14.372906904069827,14.15783722722136
11,10.072033273925172,14.361472765036167,14.144883302015081
10.9,10.122944327923351,14.34928665742477,14.13227802285627
10.8,10.169200260130516,14.33723480646879,14.123130312399027
10.6,10.209383406643495,14.325348409965681,14.109320596290418
10.5,10.246168594942354,14.313552970881263,14.095734633322385
10.4,10.279966680823552,14.301842443960766,14.08258315355139
10.3,10.31129176025992,14.290214431663737,14.067651870019837
10.2,10.340359245171493,14.278639865428662,14.051050861763093
10.1,10.36676187585243,14.267091967011986,14.034044036889965
10.1,10.392352895021357,14.255559346394225,14.017615825194305
5,10.225596825031031,14.244047258661464,15
4.9,10.06324649408927,14.244689512380548,14.84951482701543
4.7,9.900289144250051,14.24307100427312,14.710117975513958
4.7,9.746423437273075,14.23936324779291,14.582578531231533
4.8,9.605785220403549,14.233766337990323,14.466665082994032
5,9.481747614421408,14.226483647164493,14.360464315079765
5.4,9.382558288958684,14.217698940865763,14.26875206251813
5.9,9.311893087604332,14.208305999985598,14.193028135066722
6.6,9.281628170787965,14.200735036473292,14.146330142038847
